weather_condition	明年四月二十一号巴彦县有没有冰雹	0:8:日期时间|8:3:地点|14:2:天气现象
buy_train_ticket	帮我买今年十二月十三号的高铁票	3:8:日期时间
weather_condition	星期五闽侯南屿会下冰雹吗	0:3:日期时间|3:4:地点|9:2:天气现象
buy_ticket	我要买最近的票	3:2:日期时间
weather_general	怀化市鹤城区盈口乡这阵子天气	0:9:地点|9:3:日期时间
buy_train_ticket	我要买周二的火车票	3:2:日期时间
buy_flight_ticket	我想坐下个月10日的飞机	3:6:日期时间
weather_general	观里镇今年的3月13号天气	0:3:地点|3:8:日期时间
buy_ticket	我要买去天津的票	4:2:目的地
weather_general	维登乡天气如何	0:3:地点
weather_general	一九二一年7月29号的黄盖淖镇天气	0:10:日期时间|11:4:地点
inform	我去大兴机场	2:4:目的地
weather_condition	一日有没有可能打雷	0:2:日期时间|8:1:天气现象
buy_flight_ticket	我想要买飞机票	
weather_condition	龙岩市长汀县红山乡的这月的三号有冰雹么？	0:9:地点|10:5:日期时间|16:2:天气现象
buy_flight_ticket	帮我买一九三五年十一月16日的飞机票	3:11:日期时间
inform	我从浦东国际机场起飞	2:6:出发地
weather_general	汉阴县铁佛寺镇天气咋样	0:7:地点
weather_general	下个月1号的花湖街道天气如何	0:5:日期时间|6:4:地点
weather_condition	福州市晋安区鼓岭乡有雨吗?	0:9:地点|10:1:天气现象
buy_flight_ticket	帮我买从虹桥机场出发的机票	4:4:出发地
inform	周口市	0:3:地点
buy_train_ticket	我要乘高铁去上海	6:2:目的地
buy_ticket	帮我买去盐城市的票	4:3:目的地
buy_ticket	我要买二〇一八年10月三十一号的票	3:12:日期时间
weather_general	凉山彝族自治州会理县黄柏乡天气如何	0:13:地点
weather_general	这几天天气	0:3:日期时间
buy_ticket	帮我买十二月的一日的票	3:6:日期时间
weather_condition	大后年9月的19日有冰雹吗	0:9:日期时间|10:2:天气现象
buy_train_ticket	我想乘车去重庆	5:2:目的地
buy_ticket	我要买这阵子的票	3:3:日期时间
buy_ticket	帮我买去石家庄的票	4:3:目的地
buy_train_ticket	我想要坐星期3的高铁	4:3:日期时间
weather_condition	伊萨纳有没有雨	0:3:地点|6:1:天气现象
buy_train_ticket	我想乘这个月10号的高铁	3:6:日期时间
buy_ticket	我想买去重庆的票	4:2:目的地
weather_condition	河北省无极县最近几天会打雷么	0:6:地点|6:4:日期时间|12:1:天气现象
inform	到天津	1:2:目的地
buy_flight_ticket	我想买从上海浦东机场起飞的票	4:6:出发地
inform	上海火车站	0:5:地点
buy_flight_ticket	我想乘飞机去白云机场	6:4:目的地
buy_train_ticket	帮我买这阵子的高铁票	3:3:日期时间
buy_train_ticket	我想坐高铁去拉萨	6:2:目的地
buy_train_ticket	帮我买一九零零年12月三十一号的火车票	3:12:日期时间
inform	到杭州东	1:3:目的地
weather_general	周三天气怎么样	0:2:日期时间
inform	我要从首都国际机场出发	3:6:出发地
buy_flight_ticket	我想买从大兴机场出发的机票	4:4:出发地
inform	北京	0:2:地点
buy_flight_ticket	我想乘飞机从天津起飞	6:2:出发地
weather_general	播报天气如何	
weather_general	星期四的镇雄县木卓乡天气	0:3:日期时间|4:6:地点
inform	我从杭州站出发	2:3:出发地
inform	大前年1月十九日	0:8:日期时间
weather_general	帮忙查天气咋样	
buy_ticket	帮我买九月二十五号的票	3:6:日期时间
inform	到白云机场降落	1:4:目的地
buy_train_ticket	我要买去杭州的火车票	4:2:目的地
inform	我去北京东站	2:4:目的地
weather_general	1919年的8月30日平遥县天气	0:11:日期时间|11:3:地点
weather_condition	1日夏津县双庙镇会打雷吗	0:2:日期时间|2:6:地点|10:1:天气现象
buy_flight_ticket	我要乘飞机从天津起飞	6:2:出发地
buy_train_ticket	我想要买这阵子的火车票	4:3:日期时间
buy_flight_ticket	我要乘这月八日的飞机	3:4:日期时间
buy_flight_ticket	我要买票,从浦东机场起飞	6:4:出发地
buy_train_ticket	我想乘二零八六年12月二十八日的高铁	3:12:日期时间
buy_ticket	帮我买大后年1月28日的票	3:8:日期时间
weather_condition	这两天会下雨吗	0:3:日期时间|5:1:天气现象
buy_flight_ticket	我要买这几天的机票	3:3:日期时间
weather_condition	今天有霾么	0:2:日期时间|3:1:天气现象
weather_general	这阵子的陵川县夺火乡天气怎么样	0:3:日期时间|4:6:地点
buy_train_ticket	我要乘星期四的火车	3:3:日期时间
inform	天津市	0:3:地点
weather_condition	最近会不会下雨呢	0:2:日期时间|6:1:天气现象
buy_ticket	帮我买1989年4月四号的票	3:9:日期时间
buy_flight_ticket	我要乘这阵子的飞机	3:3:日期时间
weather_condition	二十三号会不会打雷呀	0:4:日期时间|8:1:天气现象
weather_condition	阳南塘乡会下冰雹吗	0:4:地点|6:2:天气现象
weather_condition	下月的五日的阿克苏地区沙雅县英买力镇有没有雾霾呢	0:5:日期时间|6:12:地点|21:2:天气现象
weather_general	25号福建省泉州市永春县桃城镇天气如何	0:3:日期时间|3:12:地点
weather_condition	明年10月二十二号会下冰雹么	0:9:日期时间|11:2:天气现象
buy_ticket	帮我买二十七日的票	3:4:日期时间
buy_flight_ticket	我想坐2045年11月的二十四号的飞机	3:13:日期时间
inform	从浦东国际机场出发	1:6:出发地
inform	上海浦东机场	0:6:地点
weather_condition	宣汉县庆云乡有没有冰雹	0:6:地点|9:2:天气现象
weather_condition	昭苏县会打雷吗	0:3:地点|5:1:天气现象
weather_condition	大后天会下冰雹么	0:3:日期时间|5:2:天气现象
buy_train_ticket	我要坐一月五日的高铁	3:4:日期时间
buy_ticket	我要买去海口市的票	4:3:目的地
inform	我从上海浦东机场出发	2:6:出发地
buy_train_ticket	我想乘去杭州站的高铁	4:3:目的地
weather_general	麻烦报天气如何	
buy_train_ticket	我要坐1973年三月12号的高铁	3:10:日期时间
weather_general	七月28日天气如何	0:5:日期时间
buy_train_ticket	帮我买去上海南站的车票	4:4:目的地
buy_train_ticket	我要坐高铁去长春市	6:3:目的地
inform	去大兴机场降落	1:4:目的地
buy_flight_ticket	我要买从上海浦东机场出发的票	4:6:出发地
buy_train_ticket	我要乘下个星期1的火车	3:5:日期时间
weather_general	明天天气如何	0:2:日期时间
weather_general	宕昌县两河口乡天气如何	0:7:地点
buy_train_ticket	我要买狂欢节的火车票	3:3:日期时间
inform	我到蚌埠	2:2:目的地
inform	去浦东国际机场	1:6:目的地
weather_condition	大后天会下大雨吗?	0:3:日期时间|6:1:天气现象
weather_general	黑龙江省佳木斯市桦川县东河乡天气	0:14:地点
buy_ticket	帮我买这几天的票	3:3:日期时间
weather_condition	这两天许昌市建安区小召乡会不会打雷	0:3:日期时间|3:9:地点|16:1:天气现象
buy_ticket	帮我买大后天的票	3:3:日期时间
buy_ticket	帮我买四日的票	3:2:日期时间
weather_general	辽宁省朝阳市北票市三宝乡天气怎么样	0:12:地点
weather_condition	下个月19日有没有霾	0:6:日期时间|9:1:天气现象
weather_general	北京市朝阳区左家庄街道的天气	0:11:地点
weather_general	这个月六日天气	0:5:日期时间
buy_train_ticket	帮我买去上海的车票	4:2:目的地
weather_general	西藏自治区拉萨市尼木县帕古乡天气	0:14:地点
weather_condition	二〇六三年十二月七日是不是会下冰雹	0:10:日期时间|15:2:天气现象
inform	台北	0:2:地点
buy_flight_ticket	我要乘今日的飞机	3:2:日期时间
buy_ticket	我想要买去深圳的票	5:2:目的地
buy_flight_ticket	帮我买飞往上海浦东机场的票	5:6:目的地
buy_train_ticket	我要乘二十二日的高铁	3:4:日期时间
inform	我到白云机场	2:4:目的地
buy_flight_ticket	我想买飞往周口市的机票	5:3:目的地
buy_train_ticket	我要坐这两天的火车	3:3:日期时间
weather_condition	明年7月的11日会不会下雨	0:8:日期时间|12:1:天气现象
buy_flight_ticket	我要乘飞机从首都国际机场起飞	6:6:出发地
weather_general	下个月十二号天气怎么样	0:6:日期时间
buy_ticket	帮我买下个月三十一号的票	3:7:日期时间
inform	这个月20日	0:6:日期时间
buy_flight_ticket	帮我买飞往首都国际机场的机票	5:6:目的地
weather_general	一九七七年7月的11日绥化市安达市中本镇的天气咋样	0:11:日期时间|11:9:地点
weather_general	邵阳市新邵县新田铺镇元宵天气	0:10:地点|10:2:日期时间
weather_condition	云南省师宗县会打雷吗？	0:6:地点|8:1:天气现象
weather_condition	明日会下冰雹吗	0:2:日期时间|4:2:天气现象
weather_general	帮我报天气怎么样	
buy_train_ticket	我想要买最近几天的火车票	4:4:日期时间
weather_condition	春节有没有雾霾	0:2:日期时间|5:2:天气现象
weather_general	下个月二十二号天气	0:7:日期时间
inform	到上海南站	1:4:目的地
weather_condition	明年七月十四号有冰雹吗?	0:7:日期时间|8:2:天气现象
buy_ticket	我想买去石家庄市的票	4:4:目的地
buy_train_ticket	我想乘去上海火车站的高铁	4:5:目的地
buy_flight_ticket	我想买票,从首都国际机场出发	6:6:出发地
buy_train_ticket	我想乘1905年1月9日的高铁	3:9:日期时间
buy_train_ticket	帮我买去徐州的高铁票	4:2:目的地
buy_train_ticket	我要买去盐城的高铁票	4:2:目的地
weather_general	查天气咋样	
buy_flight_ticket	帮我买从上海浦东机场出发的票	4:6:出发地
buy_ticket	我要买十二月27日的票	3:6:日期时间
buy_ticket	帮我买去北京市的票	4:3:目的地
buy_ticket	我想买一月18日的票	3:5:日期时间
inform	卢氏县范里镇	0:6:地点
buy_train_ticket	帮我买二零六六年的7月的14日的高铁票	3:12:日期时间
inform	从首都国际机场出发	1:6:出发地
weather_condition	兴国县崇贤乡会不会下大雨	0:6:地点|11:1:天气现象
buy_flight_ticket	帮我买票,从浦东机场出发	6:4:出发地
inform	我从浦东国际机场出发	2:6:出发地
weather_general	帮我播报天气咋样	
weather_general	2024年三月十二号格尔木玛荣天气如何	0:10:日期时间|10:5:地点
weather_general	河北省保定市易县凌云册乡天气如何	0:12:地点
weather_condition	这个月十日是不是会下大雨	0:5:日期时间|11:1:天气现象
buy_flight_ticket	我要买这阵子的飞机票	3:3:日期时间
weather_condition	永善县万和乡有冰雹么	0:6:地点|7:2:天气现象
weather_general	帮我报天气	
inform	我要从深圳出发	3:2:出发地
buy_ticket	帮我买今年8月的1号的票	3:7:日期时间
weather_general	昌付镇天气如何	0:3:地点
weather_condition	芙蓉区火星街道会下雨吗？	0:7:地点|9:1:天气现象
buy_ticket	帮我买大后年6月的四日的票	3:8:日期时间
buy_train_ticket	帮我买去济南的车票	4:2:目的地
weather_condition	昌都左贡是不是会打雷	0:4:地点|9:1:天气现象
weather_general	四川省成都市成华区二仙桥街道天气咋样	0:14:地点
buy_train_ticket	我要坐去杭州东的车	4:3:目的地
inform	去盐城	1:2:目的地
inform	从白云机场起飞	1:4:出发地
buy_flight_ticket	我想要乘飞机从上海浦东机场起飞	7:6:出发地
inform	去白云机场	1:4:目的地
buy_train_ticket	我要坐去蚌埠的高铁	4:2:目的地
weather_general	郑楼镇2004年三月三十日的天气	0:3:地点|3:10:日期时间
buy_flight_ticket	我要乘飞机去首都国际机场	6:6:目的地
buy_flight_ticket	我要坐最近的飞机	3:2:日期时间
weather_condition	这阵子的辽宁省抚顺市东洲区东洲街道有没有冰雹	0:3:日期时间|4:13:地点|20:2:天气现象
weather_general	大后年十月22号的天气如何	0:8:日期时间
weather_condition	五日白银市靖远县有霾么	0:2:日期时间|2:6:地点|9:1:天气现象
weather_general	播报一下天气如何	
buy_flight_ticket	我要买飞往浦东机场的票	5:4:目的地
buy_train_ticket	我要买下月28日的火车票	3:5:日期时间
buy_flight_ticket	帮我买从浦东机场起飞的机票	4:4:出发地
buy_flight_ticket	我要买去徐州市的飞机票	4:3:目的地
weather_condition	下个月的七日是不是会下冰雹	0:6:日期时间|11:2:天气现象
weather_general	大后年一月二十四日河北省邯郸市磁县观台镇天气	0:9:日期时间|9:11:地点
weather_condition	罗城街道是不是会下雨	0:4:地点|9:1:天气现象
weather_general	麻烦你报天气咋样	
buy_train_ticket	我要乘明年八月二十一号的高铁	3:8:日期时间
weather_general	邢台市南宫市明化镇下月的九日天气	0:9:地点|9:5:日期时间
weather_condition	湖南省怀化市麻阳苗族自治县锦和镇有冰雹么	0:16:地点|17:2:天气现象
weather_condition	最近会下暴雨吗	0:2:日期时间|5:1:天气现象
weather_condition	这几天会下大雨吗	0:3:日期时间|6:1:天气现象
buy_flight_ticket	帮我买从大兴机场起飞的机票	4:4:出发地
buy_flight_ticket	我想要买去白云机场的票	5:4:目的地
weather_condition	星期2有冰雹么	0:3:日期时间|4:2:天气现象
weather_general	阿布扎比十六日天气	0:4:地点|4:3:日期时间
weather_general	大后年的11月六号天气怎么样	0:9:日期时间
weather_condition	山东省青岛市李沧区虎山路街道有没有可能下雨呢	0:14:地点|20:1:天气现象
buy_flight_ticket	我想要买飞往徐州的机票	6:2:目的地
weather_condition	辛吉达会不会下冰雹呢	0:3:地点|7:2:天气现象
buy_train_ticket	我要买去上海火车站的车票	4:5:目的地
weather_general	石首市绣林街道天气如何	0:7:地点
weather_general	山东省烟台市招远市毕郭镇天气如何	0:12:地点
inform	我从首都国际机场出发	2:6:出发地
buy_ticket	我想买去西安的票	4:2:目的地
weather_condition	双清区东风街道会不会下冰雹	0:7:地点|11:2:天气现象
buy_flight_ticket	我想买1990年12月七日的机票	3:10:日期时间
weather_condition	最近几天会下冰雹么	0:4:日期时间|6:2:天气现象
weather_condition	辽宁省大连市金州区中长街道是不是会下冰雹啊	0:13:地点|18:2:天气现象
weather_general	白寺乡天气	0:3:地点
buy_flight_ticket	我要买飞往白云机场的机票	5:4:目的地
weather_condition	信阳市光山县陈乡有没有雨	0:8:地点|11:1:天气现象
buy_ticket	我要买六号的票	3:2:日期时间
buy_ticket	帮我买去昆明的票	4:2:目的地
buy_ticket	帮我买大后年11月20号的票	3:9:日期时间
weather_general	大后年九月十五日天气	0:8:日期时间
weather_condition	五月8日的德兴新岗山的是不是会下雨	0:4:日期时间|5:5:地点|16:1:天气现象
weather_general	下个月7号天气	0:5:日期时间
inform	我要从上海南站出发	3:4:出发地
weather_condition	下个星期周日有没有冰雹	0:6:日期时间|9:2:天气现象
inform	从浦东机场起飞	1:4:出发地
inform	我从重庆出发	2:2:出发地
inform	大后年9月的七号	0:8:日期时间
buy_train_ticket	我要买去上海的高铁票	4:2:目的地
buy_ticket	我要买这两天的票	3:3:日期时间
buy_flight_ticket	帮我买从上海浦东机场起飞的票	4:6:出发地
weather_general	元旦天气如何	0:2:日期时间
buy_flight_ticket	我想要坐飞机飞往哈尔滨	8:3:目的地
inform	到福州	1:2:目的地
buy_flight_ticket	我想买下月二十九日的机票	3:6:日期时间
inform	今日	0:2:日期时间
weather_general	明年五月29号天气咋样	0:7:日期时间
weather_condition	四月二十五日包头市昆都仑区阿尔丁大街街道有没有霾	0:6:日期时间|6:14:地点|23:1:天气现象
buy_train_ticket	我想买去上海南站的高铁票	4:4:目的地
buy_flight_ticket	帮我买从大兴机场出发的票	4:4:出发地
inform	我从福州出发	2:2:出发地
weather_condition	株良镇有没有冰雹	0:3:地点|6:2:天气现象
inform	从浦东机场出发	1:4:出发地
buy_flight_ticket	我要乘大后日的飞机	3:3:日期时间
buy_flight_ticket	我要买票,从浦东国际机场出发	6:6:出发地
weather_general	4月二十七号荥阳市金寨乡天气如何	0:6:日期时间|6:6:地点
buy_flight_ticket	我想乘二〇四二年的六月九日的飞机	3:10:日期时间
weather_condition	河南省新乡市封丘县曹岗乡的这阵子有冰雹吗	0:12:地点|13:3:日期时间|17:2:天气现象
weather_condition	偃师市顾县镇会下雨么?	0:6:地点|8:1:天气现象
inform	从蚌埠市出发	1:3:出发地
buy_train_ticket	我想乘去虹桥火车站的高铁	4:5:目的地
buy_flight_ticket	帮我买下月三十一日的飞机票	3:6:日期时间
buy_ticket	我想买去杭州的票	4:2:目的地
weather_general	下个月七日圣水河子镇天气	0:5:日期时间|5:5:地点
weather_condition	蓬溪板桥有霾吗？	0:4:地点|5:1:天气现象
weather_general	纳雍县猪场苗族彝族乡这两天天气咋样	0:10:地点|10:3:日期时间
weather_general	这两天天气	0:3:日期时间
buy_train_ticket	我想买去北京市的火车票	4:3:目的地
weather_condition	林西新林有没有冰雹	0:4:地点|7:2:天气现象
weather_general	这两天邛崃大同天气	0:3:日期时间|3:4:地点
weather_general	大安山天气	0:3:地点
buy_ticket	我要买去天津市的票	4:3:目的地
inform	去虹桥机场	1:4:目的地
buy_train_ticket	帮我买星期六的高铁票	3:3:日期时间
weather_general	邯郸市武安市西寺庄乡天气	0:10:地点
weather_general	四川省遂宁市大英县一九二四年六月二十一号天气咋样	0:9:地点|9:11:日期时间
buy_flight_ticket	我要坐一九八零年九月28号的飞机	3:10:日期时间
buy_flight_ticket	帮我买从北京起飞的机票	4:2:出发地
buy_train_ticket	我想要坐车去徐州	6:2:目的地
weather_general	麻烦查一下天气	
buy_ticket	我要买后年6月25号的票	3:7:日期时间
weather_general	给我播报天气怎么样	
weather_general	2036年6月二十七日天气	0:11:日期时间
inform	去上海火车站	1:5:目的地
buy_ticket	我要买去沈阳的票	4:2:目的地
inform	去浦东机场降落	1:4:目的地
buy_flight_ticket	帮我买这几天的机票	3:3:日期时间
buy_flight_ticket	帮我买从首都国际机场起飞的飞机票	4:6:出发地
inform	我到周口	2:2:目的地
buy_ticket	帮我买一九七四年的7月3日的票	3:10:日期时间
buy_train_ticket	我想乘最近的火车	3:2:日期时间
inform	在虹桥机场落地	1:4:目的地
inform	5号的	0:2:日期时间
buy_flight_ticket	帮我买从首都国际机场起飞的票	4:6:出发地
weather_general	洋县戚氏镇天气如何	0:5:地点
weather_condition	最近广东省梅州市梅县区雁洋镇的是不是会打雷呀	0:2:日期时间|2:12:地点|20:1:天气现象
buy_flight_ticket	我要乘飞机飞往虹桥机场	7:4:目的地
inform	周四的	0:2:日期时间
inform	本月28号	0:5:日期时间
inform	15日	0:3:日期时间
buy_flight_ticket	我要乘本周日的飞机	3:3:日期时间
inform	这个月十日	0:5:日期时间
buy_flight_ticket	我想买8月的三十一号的机票	3:7:日期时间
weather_general	最近的常山县招贤镇天气如何	0:2:日期时间|3:6:地点
inform	我去深圳	2:2:目的地
buy_train_ticket	我要买去上海火车站的高铁票	4:5:目的地
buy_train_ticket	我想坐去杭州东的车	4:3:目的地
weather_condition	山东省德州市平原县王打卦镇有没有雨	0:13:地点|16:1:天气现象
inform	去上海	1:2:目的地
weather_general	普洱市孟连傣族拉祜族佤族自治县景信乡天气咋样	0:18:地点
weather_condition	一九四一年六月二日有没有可能下冰雹呢。	0:9:日期时间|15:2:天气现象
buy_train_ticket	帮我买后年4月的25日的火车票	3:8:日期时间
weather_condition	中秋有没有雨呀	0:2:日期时间|5:1:天气现象
weather_condition	赣州市会打雷么	0:3:地点|5:1:天气现象
inform	我到杭州东	2:3:目的地
weather_general	七月26号的天气	0:5:日期时间
inform	我飞往虹桥机场	3:4:目的地
weather_condition	大后年四月26号昌都市类乌齐县伊日乡有冰雹么	0:8:日期时间|8:10:地点|19:2:天气现象
buy_flight_ticket	我要买去盐城的机票	4:2:目的地
weather_general	古达苗族彝族乡天气	0:7:地点
inform	下个星期6	0:5:日期时间
weather_general	巴中市恩阳区花丛镇天气如何	0:9:地点
buy_train_ticket	我要乘二十九号的高铁	3:4:日期时间
buy_train_ticket	我要买去周口的高铁票	4:2:目的地
weather_general	四川省绵阳市梓潼县长卿镇天气	0:12:地点
inform	大前日	0:3:日期时间
inform	二零一一年三月30日	0:10:日期时间
buy_flight_ticket	我要买飞往浦东机场的机票	5:4:目的地
buy_ticket	帮我买星期2的票	3:3:日期时间
weather_condition	水城保华苗族彝族一九六九年12月的9日有没有雨	0:8:地点|8:11:日期时间|22:1:天气现象
buy_flight_ticket	我要坐飞机飞往虹桥机场	7:4:目的地
buy_train_ticket	我要乘车去北京东站	5:4:目的地
buy_flight_ticket	我想买去浦东机场的票	4:4:目的地
weather_general	后年2月二十五日天元天气怎么样	0:8:日期时间|8:2:地点
buy_flight_ticket	我要买从徐州市出发的飞机票	4:3:出发地
weather_general	6日天气如何	0:2:日期时间
buy_train_ticket	帮我买大后日的高铁票	3:3:日期时间
inform	12号的	0:3:日期时间
buy_flight_ticket	我想坐飞机飞往上海	7:2:目的地
weather_general	二十日的天气	0:3:日期时间
buy_flight_ticket	我想乘元宵的飞机	3:2:日期时间
buy_train_ticket	我要坐高铁去北京东站	6:4:目的地
weather_condition	凯沃是不是会下雨	0:2:地点|7:1:天气现象
weather_condition	广西壮族自治区柳州市鹿寨县黄冕乡会不会打雷呀。	0:16:地点|20:1:天气现象
inform	去浦东国际机场落地	1:6:目的地
buy_flight_ticket	我想买飞往上海浦东机场的票	5:6:目的地
inform	盐城市	0:3:地点
inform	我去上海火车站	2:5:目的地
weather_condition	华池王咀子最近的有没有冰雹	0:5:地点|5:2:日期时间|11:2:天气现象
buy_flight_ticket	我想买飞机票	
weather_condition	中秋的河北省石家庄市平山县孟家庄镇是不是会下雨	0:2:日期时间|3:14:地点|22:1:天气现象
weather_general	武威市天祝藏族自治县安远镇天气怎么样	0:13:地点
inform	我从深圳出发	2:2:出发地
inform	八月二十六号	0:6:日期时间
weather_general	8月的19号犍为敖家天气如何	0:6:日期时间|6:4:地点
buy_flight_ticket	我要坐2070年12月21号的飞机	3:11:日期时间
weather_general	这几天的天气如何	0:3:日期时间
weather_condition	新疆维吾尔自治区伊犁哈萨克自治州昭苏县洪纳海乡有没有可能打雷	0:23:地点|29:1:天气现象
weather_condition	今年九月16号日照市莒县招贤镇会打雷吗	0:7:日期时间|7:8:地点|17:1:天气现象
weather_general	明年5月二十二号的山西省朔州市应县义井乡的天气咋样	0:8:日期时间|9:11:地点
weather_condition	铜陵市铜官区扫把沟街道有没有冰雹	0:11:地点|14:2:天气现象
weather_condition	河北省石家庄市正定县大后日会打雷么	0:10:地点|10:3:日期时间|15:1:天气现象
weather_condition	本月九日有雨么	0:4:日期时间|5:1:天气现象
weather_condition	荆竹瑶族乡有没有可能打雷	0:5:地点|11:1:天气现象
buy_ticket	帮我买今天的票	3:2:日期时间
weather_condition	圣诞有没有雾霾	0:2:日期时间|5:2:天气现象
buy_flight_ticket	我想乘飞机飞往白云机场	7:4:目的地
buy_ticket	帮我买十月的17日的票	3:6:日期时间
inform	从沈阳出发	1:2:出发地
buy_ticket	我想要买去沈阳的票	5:2:目的地
buy_flight_ticket	我要买飞往天津的机票	5:2:目的地
buy_flight_ticket	我要坐这阵子的飞机	3:3:日期时间
weather_condition	今年十二月28日有雨吗	0:8:日期时间|9:1:天气现象
buy_flight_ticket	我想买6月二十三号的机票	3:6:日期时间
inform	上月十四号	0:5:日期时间
weather_condition	这周周四有霾么	0:4:日期时间|5:1:天气现象
weather_general	二十七号徐州市邳州市赵墩镇天气如何	0:4:日期时间|4:9:地点
buy_train_ticket	我想乘车去盐城市	5:3:目的地
inform	我要到北京东站	3:4:目的地
buy_ticket	我想要买去乌鲁木齐的票	5:4:目的地
inform	上海南站	0:4:地点
buy_flight_ticket	我想乘飞机去浦东国际机场	6:6:目的地
buy_train_ticket	我要乘三月的三号的高铁	3:5:日期时间
weather_condition	今年二月20日是不是会下冰雹	0:7:日期时间|12:2:天气现象
weather_general	梧村街道这几天天气	0:4:地点|4:3:日期时间
weather_condition	五月的12日有没有霾	0:6:日期时间|9:1:天气现象
buy_ticket	我想买去徐州的票	4:2:目的地
buy_train_ticket	我想乘高铁去银川	6:2:目的地
weather_condition	安宏乡会下雨么	0:3:地点|5:1:天气现象
buy_train_ticket	帮我买后年9月一号的高铁票	3:6:日期时间
weather_condition	下个月24号是不是会下小雨	0:6:日期时间|12:1:天气现象
buy_train_ticket	我要坐8月的十二日的火车	3:6:日期时间
weather_condition	鹤峰县中营镇八月的十三号的是不是会下冰雹啊？	0:6:地点|6:6:日期时间|18:2:天气现象
weather_condition	12月6号是不是会打雷	0:5:日期时间|10:1:天气现象
weather_condition	息项店有没有雾霾	0:3:地点|6:2:天气现象
buy_ticket	帮我买去北京的票	4:2:目的地
buy_ticket	帮我买6日的票	3:2:日期时间
buy_flight_ticket	我想乘飞机去北京	6:2:目的地
weather_condition	这两天的叶城乌夏巴什有冰雹么？	0:3:日期时间|4:6:地点|11:2:天气现象
buy_train_ticket	我想坐本月3日的高铁	3:4:日期时间
weather_general	南阳市镇平县二龙乡天气	0:9:地点
buy_flight_ticket	我要买飞往首都国际机场的机票	5:6:目的地
buy_flight_ticket	我要坐飞机去北京	6:2:目的地
weather_condition	这阵子有没有冰雹	0:3:日期时间|6:2:天气现象
buy_flight_ticket	帮我买去虹桥机场的机票	4:4:目的地
buy_ticket	帮我买本月20日的票	3:5:日期时间
buy_train_ticket	我想坐高铁去北京东站	6:4:目的地
weather_general	沈阳市辽中区老观坨镇下月18日天气	0:10:地点|10:5:日期时间
buy_train_ticket	我要买4月三日的火车票	3:4:日期时间
weather_condition	富锦市锦山镇会下冰雹么	0:6:地点|8:2:天气现象
buy_flight_ticket	我要买2052年十二月九日的机票	3:10:日期时间
buy_train_ticket	我要乘这个月6号的高铁	3:5:日期时间
buy_flight_ticket	我要乘八月12日的飞机	3:5:日期时间
weather_general	四月23号的天气	0:5:日期时间
buy_train_ticket	帮我买去杭州站的火车票	4:3:目的地
weather_condition	山西省静乐县会下冰雹么?	0:6:地点|8:2:天气现象
buy_flight_ticket	帮我买去白云机场的机票	4:4:目的地
buy_flight_ticket	帮我买从浦东国际机场出发的机票	4:6:出发地
weather_general	榆林市定边县张崾先镇大后年的十二月二十七日天气	0:10:地点|10:11:日期时间
weather_condition	十一月29号红河哈尼族彝族自治州开远市羊街乡有没有冰雹	0:6:日期时间|6:16:地点|25:2:天气现象
buy_flight_ticket	我想买票,从上海浦东机场出发	6:6:出发地
weather_general	城西区胜利路街道天气	0:8:地点
weather_general	康保县阎油坊乡三月的三十日天气如何	0:7:地点|7:6:日期时间
inform	上个月的13日	0:7:日期时间
inform	日照市五莲县洪凝镇	0:9:地点
weather_condition	这两天有没有冰雹	0:3:日期时间|6:2:天气现象
buy_train_ticket	我要坐车去重庆	5:2:目的地
weather_general	枣庄市市中区孟庄镇的本星期一天气如何	0:9:地点|10:4:日期时间
buy_train_ticket	我想要买去天津的高铁票	5:2:目的地
buy_flight_ticket	我想坐飞机飞往乌鲁木齐	7:4:目的地
weather_condition	最近是不是会下冰雹	0:2:日期时间|7:2:天气现象
buy_flight_ticket	我想坐周1的飞机	3:2:日期时间
inform	去首都国际机场落地	1:6:目的地
buy_ticket	帮我买去台北的票	4:2:目的地
weather_condition	清明节西安市蓝田县孟村镇有冰雹么	0:3:日期时间|3:9:地点|13:2:天气现象
weather_condition	最近有没有冰雹呀	0:2:日期时间|5:2:天气现象
inform	到杭州站	1:3:目的地
inform	杭州	0:2:地点
weather_condition	明年二月4号有霾吗	0:6:日期时间|7:1:天气现象
weather_condition	二月20日的云南省昭通市昭阳区盘河乡的有雾霾吗	0:5:日期时间|6:12:地点|20:2:天气现象
weather_condition	6月28号的湖南省永州市祁阳县白果市乡会下雨吗？	0:5:日期时间|6:13:地点|21:1:天气现象
buy_train_ticket	我想乘八月十二号的火车	3:5:日期时间
weather_condition	1909年的三月9日会不会下冰雹	0:10:日期时间|14:2:天气现象
weather_general	七月十号天气	0:4:日期时间
buy_flight_ticket	帮我买后天的机票	3:2:日期时间
weather_condition	德庆县德城街道这月17日有雨吗	0:7:地点|7:5:日期时间|13:1:天气现象
weather_condition	渭南市富平县宫里镇这阵子有没有可能下雨	0:9:地点|9:3:日期时间|18:1:天气现象
inform	去上海南站	1:4:目的地
buy_train_ticket	我想乘下个星期3的高铁	3:5:日期时间
weather_condition	最近会下冰雹么	0:2:日期时间|4:2:天气现象
weather_condition	后年8月十号新密苟堂会下冰雹吗	0:6:日期时间|6:4:地点|12:2:天气现象
buy_flight_ticket	我要买星期天的机票	3:3:日期时间
inform	到蚌埠	1:2:目的地
